NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	VEGFA	vascular endothelial growth factor A [Source:HGNC Symbol;Acc:HGNC:12680]	214	0.13192008435726166	0.002053927	No	
row_1	SLC6A8	solute carrier family 6 member 8 [Source:HGNC Symbol;Acc:HGNC:11055]	581	0.07777119427919388	-0.008206424	No	
row_2	GPC1	glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]	628	0.07457493245601654	-0.0034593826	No	
row_3	SGCB	sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806]	872	0.06426484882831573	-0.009095025	No	
row_4	PFN2	profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]	1101	0.05663004517555237	-0.014724473	No	
row_5	ENO2	enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353]	1724	0.043433260172605515	-0.04042775	No	
row_6	COPA	COPI coat complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]	1887	0.04060719907283783	-0.04439315	No	
row_7	WIPF1	WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]	3045	0.02788870967924595	-0.097132795	No	
row_8	JUN	Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]	3062	0.027713460847735405	-0.09531636	No	
row_9	QSOX1	quiescin sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]	4210	0.018659424036741257	-0.1484375	No	
row_10	LAMA1	laminin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6481]	4283	0.01811816357076168	-0.15019332	No	
row_11	NTM	neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]	4306	0.017961079254746437	-0.14957236	No	
row_12	MCM7	minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]	5067	0.013235102407634258	-0.18468913	No	
row_13	TGFB1	transforming growth factor beta 1 [Source:HGNC Symbol;Acc:HGNC:11766]	5430	0.011089526116847992	-0.20097002	No	
row_14	SDC4	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]	5685	0.009577804245054722	-0.21222624	No	
row_15	PPIB	peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]	5843	0.008808637969195843	-0.21891475	No	
row_16	SDC1	syndecan 1 [Source:HGNC Symbol;Acc:HGNC:10658]	5961	0.008201539516448975	-0.22374667	No	
row_17	ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	6957	0.003876738017424941	-0.27097496	No	
row_18	IL15	interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]	7455	0.0023092986084520817	-0.29453063	No	
row_19	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	7862	0.001339770620688796	-0.31382424	No	
row_20	CAPG	capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]	8757	2.192136598750949E-4	-0.35656258	No	
row_21	AREG	amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]	9171	-3.880608710460365E-5	-0.37631217	No	
row_22	SGCG	sarcoglycan gamma [Source:HGNC Symbol;Acc:HGNC:10809]	10276	-5.512192146852612E-4	-0.42906356	No	
row_23	MATN2	matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]	11034	-0.0011037179501727223	-0.465167	No	
row_24	COL11A1	collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]	11314	-0.0013583797262981534	-0.4783846	No	
row_25	COMP	cartilage oligomeric matrix protein [Source:HGNC Symbol;Acc:HGNC:2227]	12237	-0.002338293706998229	-0.5222647	No	
row_26	MFAP5	microfibril associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29673]	12354	-0.002473249565809965	-0.52758247	No	
row_27	DKK1	dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]	12597	-0.002804473740980029	-0.5388957	No	
row_28	IGFBP3	insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]	12967	-0.0033603892661631107	-0.55623144	No	
row_29	MATN3	matrilin 3 [Source:HGNC Symbol;Acc:HGNC:6909]	13052	-0.003486058907583356	-0.5599243	No	
row_30	PCOLCE2	procollagen C-endopeptidase enhancer 2 [Source:HGNC Symbol;Acc:HGNC:8739]	13302	-0.003883467521518469	-0.5714718	No	
row_31	ITGAV	integrin subunit alpha V [Source:HGNC Symbol;Acc:HGNC:6150]	13305	-0.0038910869043320417	-0.571205	No	
row_32	GAS1	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	13473	-0.004154605325311422	-0.5788053	No	
row_33	TNFAIP3	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	13477	-0.004162682686001062	-0.57856107	No	
row_34	SFRP4	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	13925	-0.004949408583343029	-0.5994794	No	
row_35	LAMA3	laminin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6483]	13991	-0.00507950596511364	-0.60211504	No	
row_36	ELN	elastin [Source:HGNC Symbol;Acc:HGNC:3327]	14102	-0.00532802939414978	-0.60687983	No	
row_37	CRLF1	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	14536	-0.0063324193470180035	-0.6269997	No	
row_38	SGCD	sarcoglycan delta [Source:HGNC Symbol;Acc:HGNC:10807]	14690	-0.00674563879147172	-0.63368905	No	
row_39	IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	14765	-0.006937080528587103	-0.63658214	No	
row_40	RGS4	regulator of G protein signaling 4 [Source:HGNC Symbol;Acc:HGNC:10000]	14824	-0.00710833678022027	-0.638694	No	
row_41	FZD8	frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]	14999	-0.007546582259237766	-0.6463132	No	
row_42	SCG2	secretogranin II [Source:HGNC Symbol;Acc:HGNC:10575]	15030	-0.007611590903252363	-0.64703894	No	
row_43	VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	15115	-0.00783656444400549	-0.65032655	No	
row_44	LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	15239	-0.00817218329757452	-0.65544814	No	
row_45	SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	15346	-0.0084626330062747	-0.65972966	No	
row_46	BDNF	brain derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:1033]	15355	-0.008479628711938858	-0.6593223	No	
row_47	FBLN1	fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]	15356	-0.008482350967824459	-0.65853214	No	
row_48	FUCA1	alpha-L-fucosidase 1 [Source:HGNC Symbol;Acc:HGNC:4006]	15367	-0.008506512269377708	-0.65821797	No	
row_49	ABI3BP	ABI family member 3 binding protein [Source:HGNC Symbol;Acc:HGNC:17265]	15531	-0.009028531610965729	-0.665173	No	
row_50	MSX1	msh homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7391]	15542	-0.009053284302353859	-0.6648079	No	
row_51	ECM2	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	15770	-0.009734606370329857	-0.67475814	No	
row_52	PTX3	pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]	15888	-0.0101878447458148	-0.67940503	No	
row_53	MMP1	matrix metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:7155]	15934	-0.01031283289194107	-0.6805966	No	
row_54	LRRC15	leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]	15944	-0.010340450331568718	-0.6800638	No	
row_55	THBS2	thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786]	15950	-0.010368592105805874	-0.679337	No	
row_56	COL16A1	collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]	15967	-0.010437613353133202	-0.6791299	No	
row_57	VEGFC	vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]	15984	-0.010476002469658852	-0.67891926	No	
